timestamp,open,high,low,close,close2
'2016.03.18 10:00',1.44912,1.44912,1.44824,1.44843,1.44949
'2016.03.18 11:00',1.44927,1.44927,1.44857,1.44898,1.44984
'2016.03.18 12:00',1.45139,1.45141,1.45083,1.45128,1.451972
'2016.03.18 13:00',1.4489,1.44906,1.44879,1.44902,1.44982
'2016.03.18 14:00',1.44901,1.44913,1.44894,1.44913,1.449912
'2016.03.18 15:00',1.44782,1.44818,1.44782,1.44792,1.448884
'2016.03.18 16:00',1.44702,1.44737,1.44702,1.44736,1.448231
'2016.03.20 17:00',1.44389,1.44466,1.44384,1.44466,1.44564
'2016.03.20 18:00',1.44546,1.44622,1.44546,1.44608,1.44706
'2016.03.20 19:00',1.44628,1.44636,1.44626,1.44635,1.447281
'2016.03.20 20:00',1.4461,1.44616,1.44605,1.44611,1.44707
'2016.03.20 21:00',1.44518,1.44532,1.44516,1.44524,1.44626
'2016.03.20 22:00',1.4448,1.44482,1.44467,1.44471,1.445765
'2016.03.20 23:00',1.44497,1.44501,1.44492,1.44492,1.445962
'2016.03.21 00:00',1.44439,1.44445,1.44437,1.44445,1.445477
'2016.03.21 01:00',1.44426,1.44429,1.44426,1.44428,1.445324
'2016.03.21 02:00',1.44283,1.44311,1.44268,1.44299,1.444129
'2016.03.21 03:00',1.44133,1.44169,1.44133,1.44169,1.442858
'2016.03.21 04:00',1.43837,1.4387,1.43833,1.43859,1.439992
'2016.03.21 05:00',1.43981,1.43984,1.43941,1.43947,1.440914
'2016.03.21 06:00',1.44067,1.4411,1.44063,1.44088,1.442193
'2016.03.21 07:00',1.44202,1.44203,1.4411,1.4412,1.442703
'2016.03.21 08:00',1.43922,1.43952,1.43901,1.43952,1.440794
'2016.03.21 09:00',1.4392,1.43949,1.43918,1.43935,1.440724
'2016.03.21 10:00',1.43892,1.43944,1.43892,1.4394,1.440715
'2016.03.21 11:00',1.4371,1.43721,1.43702,1.4371,1.4386
'2016.03.21 12:00',1.44019,1.4402,1.43953,1.43954,1.44109
'2016.03.21 13:00',1.4378,1.43826,1.43779,1.43825,1.439623
'2016.03.21 14:00',1.43966,1.43979,1.4396,1.43977,1.441064
'2016.03.21 15:00',1.43934,1.43935,1.43926,1.4393,1.440639
'2016.03.21 16:00',1.43702,1.43716,1.43694,1.43703,1.438543
'2016.03.21 17:00',1.43667,1.43699,1.43667,1.43691,1.438408
'2016.03.21 18:00',1.43684,1.43722,1.43682,1.43682,1.438472
'2016.03.21 19:00',1.43702,1.43712,1.43702,1.43712,1.438576
'2016.03.21 20:00',1.43655,1.43673,1.43651,1.43673,1.438203
'2016.03.21 21:00',1.43739,1.43759,1.43739,1.43759,1.439012
'2016.03.21 22:00',1.43713,1.43714,1.43712,1.43712,1.438589
'2016.03.21 23:00',1.43786,1.438,1.43786,1.43788,1.439344
'2016.03.22 00:00',1.43763,1.43767,1.43759,1.43764,1.439076
'2016.03.22 01:00',1.43796,1.43796,1.43754,1.43757,1.43914
'2016.03.22 02:00',1.4392,1.43927,1.43907,1.4392,1.440547
'2016.03.22 03:00',1.43961,1.43961,1.43937,1.43937,1.440778
'2016.03.22 04:00',1.43448,1.43454,1.43412,1.43449,1.436102
'2016.03.22 05:00',1.42563,1.42582,1.42538,1.42579,1.428043
'2016.03.22 06:00',1.42935,1.42964,1.42843,1.42866,1.431055
'2016.03.22 07:00',1.42786,1.42786,1.4272,1.4272,1.429599
'2016.03.22 08:00',1.42928,1.42931,1.42861,1.42875,1.43098
'2016.03.22 09:00',1.4242,1.42462,1.42411,1.42444,1.426882
'2016.03.22 10:00',1.42144,1.4216,1.421,1.42102,1.423911
'2016.03.22 11:00',1.42334,1.4235,1.423,1.42317,1.425771
'2016.03.22 12:00',1.42161,1.42188,1.42155,1.42184,1.424447
'2016.03.22 13:00',1.42045,1.42045,1.42019,1.42019,1.423034
'2016.03.22 14:00',1.42174,1.42176,1.4216,1.42164,1.424303
'2016.03.22 15:00',1.42034,1.42049,1.4203,1.42048,1.4232
